GeneID	Name	Exons	Size	A_0	A_1	AR_0	AR_1	B_0	B_1	BR_0	BR_1	C_0	C_1	CR_0	CR_1	D_0	D_1	DR_0	DR_1	E_0	E_1	ER_0	ER_1	F_0	F_1	FR_0	FR_1	G_0	G_1	H_0	H_1	I_0	I_1	J_0	J_1	K_0	K_1	KR_0	KR_1	L_0	L_1	M_0	M_1	N_0	N_1	O_0	O_1	P_0	P_1	Q_0	Q_1	S_0	S_1	T_0	T_1	U_0	U_1
PVP01_0119200	Plasmodium exported protein (PHISTc)%2C unknown function	2	2131	2138	4624	45836	23712	7182	2025	59107	3034	102243	6451	67601	161051	84538	7105	60337	17991	16715	1188	5801	1083	20311	7471	17359	3813	74939	2868	2367	353	12626	337	180254	10920	90541	861	52308	3088	108511	2878	396	179	14534	830	10283	58	82725	661	5977	263	1276	20	13581	225	67032	815
PVP01_0119400	Plasmodium exported protein%2C unknown function	2	895	175	458	1974	707	1530	729	2787	228	15247	1295	3876	11598	7567	1074	5306	1264	777	90	228	44	4209	783	761	246	2725	254	175	56	694	22	6466	918	7366	78	1691	187	7829	279	33	7	655	58	944	9	5112	50	794	54	240	5	752	20	4611	97
PVP01_0119500	ring-exported protein 3%2C putative	2	1009	125	413	2243	810	1259	384	2513	79	10201	934	2937	11660	4350	1082	2945	973	736	124	198	13	2660	838	707	89	2468	297	178	59	532	16	4435	1281	4152	63	755	273	8876	385	8	8	448	106	835	11	3066	71	594	51	107	0	549	24	3321	76
PVP01_0119600	Plasmodium exported protein%2C unknown function	2	679	25	32	438	194	113	61	631	9	2264	207	478	2595	752	98	400	267	172	12	44	0	162	71	170	3	388	55	20	14	104	2	621	212	285	11	95	34	2368	67	0	5	118	14	135	0	136	9	100	3	12	2	86	5	463	20
PVP01_0119800	PIR protein	3	1452	2	1	52	5	105	139	100	0	115	9	140	58	45	12	73	71	4	0	1	0	58	20	45	0	96	4	7	1	8	0	99	14	12	2	37	0	158	0	0	0	13	1	143	0	1	0	39	2	22	2	0	0	256	8
PVP01_0120000	PIR protein%2C pseudogene	7	908	14	39	80	5	131	19	81	0	0	0	591	1155	957	150	1141	212	65	11	0	0	38	10	13	26	358	35	9	11	31	1	1017	154	1512	12	14	2	435	32	0	0	8	4	112	0	0	0	9	2	29	0	58	1	15	2
PVP01_0120100	PIR protein	3	1488	11	9	285	12	25	13	47	1	0	0	217	132	263	15	262	66	41	0	30	3	7	0	8	0	60	2	0	1	2	0	206	15	434	3	34	8	273	9	0	0	17	2	25	0	0	0	43	2	0	0	4	0	16	1
PVP01_0120500	VIR protein	3	1086	0	6	28	6	60	63	48	0	1	0	97	719	129	10	304	44	5	0	0	0	3	1	0	0	129	11	7	3	4	4	278	44	186	1	49	0	776	16	0	0	11	5	13	0	3	0	53	2	4	0	11	0	26	3
PVP01_0120600	Plasmodium exported protein%2C unknown function%2C pseudogene	2	1240	0	1	54	6	2	0	9	0	6	1	38	139	31	0	10	1	2	0	3	0	0	2	0	0	7	1	1	0	0	0	28	2	83	0	5	0	17	0	0	0	2	1	5	0	2	0	8	1	0	0	0	0	10	0
PVP01_0120700	Plasmodium exported protein%2C unknown function	2	529	0	0	17	1	0	1	3	0	2	0	21	68	7	0	9	11	5	0	0	0	1	1	0	0	6	2	0	0	1	0	3	5	9	0	1	0	2	0	0	0	0	0	0	0	5	0	4	0	0	0	0	0	12	0
PVP01_0121700	PIR protein	3	1548	3	20	260	49	150	72	408	8	2267	237	408	626	1016	59	863	378	22	2	75	38	477	49	103	34	243	18	11	3	18	1	664	47	668	17	645	69	1500	38	0	0	102	19	152	6	303	16	90	15	30	0	101	3	241	13
PVP01_0121900	Plasmodium exported protein%2C unknown function%2C pseudogene	1	719	0	0	0	0	0	0	15	0	16	0	0	115	6	0	0	2	5	0	0	0	2	0	0	0	4	0	0	0	2	0	2	0	7	0	0	0	136	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	6	2
PVP01_0122000	Plasmodium exported protein%2C unknown function	1	632	1	1	239	26	11	0	236	1	97	1	111	435	146	6	66	16	30	0	9	0	10	1	116	0	30	0	2	0	17	0	144	0	76	3	132	7	582	11	0	0	42	0	3	0	3	0	23	0	0	0	11	0	215	13
PVP01_0122200	PIR protein	3	1305	7	22	82	27	49	26	260	8	25	5	151	1136	357	23	154	44	33	4	0	0	144	18	75	16	69	5	0	0	21	2	186	16	313	1	51	22	663	22	0	0	2	1	17	9	201	7	50	2	19	2	50	0	35	0
PVP01_0200100	PIR protein	3	1164	0	0	11	0	14	8	2	0	74	5	31	43	5	69	30	9	0	0	4	0	3	19	0	0	3	0	0	0	0	0	6	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9	0
PVP01_0200400	PIR protein	2	808	0	0	13	2	5	0	81	0	48	6	17	0	18	0	27	0	2	0	0	0	18	2	0	0	9	0	0	0	0	0	0	0	9	0	0	6	70	2	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0
PVP01_0200500	PIR protein	3	852	0	2	8	5	0	1	9	0	99	4	7	39	7	3	38	11	0	0	0	0	3	4	0	0	8	0	0	0	3	0	17	0	44	0	2	0	37	0	0	0	0	0	0	0	17	0	4	0	0	0	3	0	1	0
PVP01_0200600	PIR protein	3	750	6	2	68	43	6	4	57	0	82	8	8	75	33	2	55	20	0	0	0	0	3	3	2	1	28	0	0	0	10	0	29	2	57	0	30	3	59	1	0	0	0	0	1	0	8	0	2	0	0	0	5	0	0	0
PVP01_0200700	VIR protein%2C pseudogene	3	813	0	2	16	2	6	9	117	0	273	26	118	108	74	14	128	43	23	0	0	0	48	5	9	4	89	2	0	0	5	0	488	14	57	0	142	2	148	13	1	0	8	2	7	0	50	2	9	3	2	0	11	0	15	0
PVP01_0200800	PIR protein%2C pseudogene	3	807	0	0	7	0	3	0	14	0	183	15	125	0	10	2	13	4	0	0	0	0	11	0	2	0	17	2	0	0	3	0	11	3	14	0	0	0	60	0	0	0	0	0	5	0	4	0	0	0	0	0	2	0	0	0
PVP01_0200900	PIR protein	3	996	0	0	2	0	2	0	7	0	1	0	2	0	0	14	2	2	0	0	0	0	7	18	0	0	2	0	0	0	0	0	11	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PVP01_0201000	PIR protein	3	1200	0	0	3	4	8	2	35	0	165	8	206	0	66	0	91	13	1	0	2	0	30	8	4	2	23	0	0	0	0	0	30	4	69	2	4	0	214	9	0	0	1	2	4	0	17	2	11	0	0	0	3	0	10	0
PVP01_0201100	tryptophan-rich protein	2	982	12	77	968	681	191	56	1227	49	2316	136	1554	5540	1829	140	1736	529	306	25	126	30	944	161	406	53	4025	68	45	5	201	1	13705	282	1270	14	3247	74	3306	54	13	6	547	13	211	0	1004	14	168	6	30	0	413	4	2995	10
PVP01_0201200	Plasmodium exported protein%2C unknown function	2	1270	212	502	3811	1569	2265	1228	5052	246	22805	2149	9407	18279	9757	1451	9845	3323	1149	118	313	53	5855	1272	1231	334	5421	337	268	59	842	32	12884	1107	9403	132	3745	273	11259	373	60	13	1093	103	1312	8	7739	107	1108	89	342	8	1106	49	5674	121
PVP01_0202000	hypothetical protein	1	1928	2	0	74	146	14	6	128	0	234	13	174	80	80	5	112	33	46	0	11	7	14	0	23	3	1330	0	4	2	4	0	4502	2	10	2	1304	16	149	4	5	2	143	0	6	0	0	0	12	0	0	0	55	0	479	0
PVP01_0202200	tryptophan-rich protein	2	1441	6	14	25	48	21	2	132	8	186	18	470	1414	97	15	371	58	12	4	4	2	41	16	22	13	196	10	10	3	21	0	772	28	106	2	135	14	397	24	0	0	23	2	6	2	75	0	16	0	2	0	24	0	111	0
PVP01_0202300	Plasmodium exported protein%2C unknown function	2	2413	28	12	240	250	40	26	405	5	808	40	536	1290	371	38	281	202	118	3	23	33	264	22	107	17	3643	8	50	3	59	0	20773	107	185	4	4652	18	1193	4	36	2	563	1	82	0	182	2	89	2	6	1	196	1	2939	8
PVP01_0202500	Plasmodium exported protein%2C unknown function	2	766	2	5	11	11	50	22	19	2	269	41	193	120	114	28	174	59	7	3	3	10	100	24	5	4	370	0	4	0	1	0	1581	9	121	4	399	1	157	0	0	0	16	2	14	0	118	0	24	0	4	0	13	2	159	9
PVP01_0202600	Plasmodium exported protein (PHIST)%2C unknown function	2	3091	0	8	52	44	19	4	136	0	181	14	125	1325	94	10	184	52	9	1	2	0	34	2	39	1	93	2	2	8	12	1	45	21	48	2	28	6	228	10	1	2	17	0	10	0	24	0	10	0	0	0	22	0	41	0
PVP01_0203200	TatD-like deoxyribonuclease%2C putative	5	1360	4	30	18	1	171	82	412	38	1780	228	1229	91	1557	37	1385	399	51	2	0	6	631	58	5	65	373	21	34	2	2	0	1274	104	1986	26	144	6	342	12	4	0	9	4	121	2	1426	14	85	3	51	0	82	0	279	13
PVP01_0203300	conserved protein%2C unknown function	3	243	3	11	15	2	128	96	167	9	1260	139	452	27	609	39	447	156	27	3	0	0	528	44	9	20	123	11	10	6	0	0	453	41	529	1	87	2	209	21	2	0	9	4	59	0	423	12	51	2	27	0	29	2	142	2
PVP01_0203500	conserved Plasmodium protein%2C unknown function	1	467	0	4	8	2	41	22	16	3	247	12	97	13	163	29	137	38	13	0	0	0	124	13	3	5	49	0	12	3	0	0	116	20	135	2	27	0	51	6	0	0	6	0	7	0	68	0	12	0	4	0	8	0	82	0
PVP01_0203600	conserved Plasmodium protein%2C unknown function	1	800	3	10	4	0	70	25	31	9	490	47	156	53	245	28	354	74	12	2	0	0	115	20	14	7	126	0	10	4	0	0	275	27	216	2	29	2	108	20	0	0	12	0	24	0	154	4	28	0	3	0	21	0	155	0
PVP01_0203700	UMP-CMP kinase%2C putative	5	1117	18	92	15	2	605	69	780	107	1094	165	3048	174	3282	676	2594	683	144	30	0	15	4466	379	17	128	696	56	69	12	2	1	2030	267	2293	45	108	2	110	30	1	0	3	5	156	0	2309	48	33	2	82	0	223	11	93	7
PVP01_0203900	replication factor c protein%2C putative	1	3317	8	27	79	27	738	484	337	17	6232	734	1393	188	851	475	1119	516	43	21	0	0	1280	276	89	28	509	49	73	40	13	0	544	150	469	12	583	35	597	10	34	0	177	19	316	2	482	11	323	16	110	0	46	8	1349	49
PVP01_0204000	conserved Plasmodium protein%2C unknown function	3	342	0	3	10	0	72	15	111	6	244	27	325	2	324	87	370	113	11	2	0	0	425	37	3	10	98	2	11	0	0	0	158	40	222	9	23	0	38	0	1	0	8	2	33	0	145	8	18	2	10	0	21	0	56	3
PVP01_0204100	kinesin-8%2C putative	5	4315	14	26	102	41	766	512	325	4	3060	260	673	305	240	255	294	317	44	12	7	0	957	201	255	4	409	42	26	17	44	4	370	45	230	6	806	29	728	47	24	0	351	51	428	0	38	12	566	46	79	2	25	8	1111	73
PVP01_0204200	adenylate kinase-like protein 1%2C putative	1	581	2	16	0	4	26	9	157	18	325	35	376	164	262	17	361	104	10	3	0	0	346	40	0	23	123	7	7	0	0	0	308	48	432	5	9	1	53	15	2	0	0	0	36	1	350	6	10	0	4	0	16	3	21	0
PVP01_0204400	chromatin assembly factor 1 protein WD40 domain%2C putative	1	1343	26	52	237	98	1027	302	1146	159	13567	591	4158	298	4516	585	5068	1169	221	22	35	23	2442	558	590	248	1065	130	145	29	42	2	2496	398	3984	63	2433	35	2419	57	170	0	543	37	829	9	4930	90	760	28	125	0	436	5	5105	74
PVP01_0204700	DNA-directed RNA polymerase II subunit RPB9%2C putative	2	757	23	82	300	91	608	446	675	57	3644	493	1224	1515	1882	348	1418	531	104	11	29	8	1374	282	152	79	697	70	47	32	61	7	1021	171	1518	22	202	32	970	74	9	0	81	21	181	3	1599	33	319	28	68	3	128	7	503	34
PVP01_0204900	selenocysteine-specific elongation factor selB homologue%2C putative	1	2330	20	95	19	6	441	60	870	61	1160	231	1679	380	2442	317	2381	443	134	25	4	7	2059	261	7	82	566	62	77	3	7	0	983	220	2046	26	116	5	203	30	10	0	12	0	123	2	1848	42	8	4	55	0	135	4	113	4
PVP01_0205400	rRNA biogenesis protein RRP36%2C putative	2	589	20	29	308	132	180	64	404	19	2014	153	751	1271	998	155	624	271	107	12	26	1	804	80	77	27	349	20	19	8	46	0	738	93	666	14	117	13	838	32	5	0	45	3	91	0	537	12	57	3	18	0	81	6	250	0
PVP01_0205500	cold-shock protein%2C putative	3	432	5	11	6	2	37	11	167	21	82	18	576	50	558	16	546	122	24	10	0	1	453	31	1	28	143	11	21	0	1	0	239	31	497	10	19	1	12	0	2	0	9	0	24	0	509	8	1	0	8	0	18	0	20	0
PVP01_0205600	N-acetyltransferase%2C putative	2	478	1	8	25	13	17	10	65	0	344	26	124	185	64	2	60	21	7	1	5	1	96	8	6	2	30	0	10	2	2	0	52	10	43	0	17	0	45	2	2	0	10	0	12	0	100	0	3	0	1	0	5	0	17	0
PVP01_0205700	tubulin-specific chaperone a%2C putative	2	505	0	1	9	6	77	63	65	4	1317	136	196	26	157	26	178	154	10	6	1	1	119	28	18	4	30	2	21	4	2	0	119	15	132	1	63	1	153	8	6	0	14	1	23	0	79	5	48	2	18	2	5	0	130	11
PVP01_0205800	fatty acid elongation protein%2C GNS1/SUR4 family%2C putative	2	952	3	0	13	9	374	158	59	0	1941	158	121	46	68	221	34	110	10	4	0	0	598	177	32	1	129	3	17	7	3	0	203	11	80	4	318	0	278	10	26	0	86	2	96	1	10	2	130	7	26	0	0	0	704	1
PVP01_0205900	cleavage and polyadenylation specificity factor subunit 5%2C putative	1	803	2	8	13	6	107	11	105	15	296	37	438	111	653	161	560	121	25	7	2	2	725	91	5	25	144	14	10	2	3	0	213	53	291	9	14	0	41	1	2	0	0	0	16	0	271	6	2	0	3	0	27	0	18	0
PVP01_0206300	secreted ookinete protein%2C putative	4	3278	31	80	76	21	461	163	370	40	1858	303	1155	1588	1113	606	793	263	90	29	12	8	1611	322	37	41	547	62	42	15	21	4	734	250	1288	24	101	25	454	68	4	2	14	4	111	0	1256	23	81	10	52	0	101	12	143	19
PVP01_0206400	conserved Plasmodium protein%2C unknown function	6	921	10	25	25	4	405	151	408	33	1155	182	1073	226	1672	238	1295	427	64	7	0	7	1139	199	45	37	308	28	67	7	5	0	881	127	1431	19	158	16	235	21	5	0	50	11	105	1	1361	22	122	6	56	0	91	0	242	22
PVP01_0206600	mitochondrial carrier protein%2C putative	9	990	4	18	5	3	23	25	174	19	359	57	384	57	440	13	479	86	22	4	0	2	310	22	8	27	71	2	14	4	0	0	182	18	556	7	19	0	66	7	4	0	6	2	16	0	834	7	16	2	10	0	28	0	65	2
PVP01_0206900	proteasome subunit beta type-3%2C putative	4	653	10	64	11	8	587	61	543	62	1049	171	1823	28	3210	648	2421	532	106	18	0	13	2659	288	13	110	644	52	22	7	0	1	1562	183	2245	22	93	3	166	30	5	0	9	0	111	0	1746	49	36	5	39	0	139	2	89	2
PVP01_0207000	conserved Plasmodium protein%2C unknown function	1	680	4	23	11	0	71	65	154	10	831	99	456	152	678	48	466	117	24	2	0	3	254	62	13	28	210	15	12	4	9	0	350	41	541	5	23	4	110	11	0	0	14	0	48	0	521	6	35	2	10	0	39	0	60	4
PVP01_0207400	lipid/sterol:H+ symporter%2C putative	4	4433	12	69	49	10	165	36	196	29	614	70	1002	2981	370	181	668	157	24	18	4	0	280	55	30	32	321	34	22	6	24	3	217	60	374	6	44	16	318	18	4	0	8	0	44	0	343	10	26	4	14	0	20	10	32	2
PVP01_0207700	conserved Plasmodium protein%2C unknown function	1	1382	7	24	2	4	106	38	206	27	472	89	717	32	739	79	659	212	37	4	0	2	675	43	10	37	184	18	21	6	2	2	361	58	528	6	39	2	64	2	2	0	7	2	41	0	497	9	16	6	25	0	38	4	75	0
PVP01_0208500	calcium-transporting ATPase%2C putative	3	3567	37	125	88	23	956	315	530	46	4053	464	2744	1982	2025	913	1969	534	100	52	16	10	2899	521	124	112	599	77	146	23	38	4	953	260	1867	28	431	31	805	39	20	0	105	10	245	2	2293	49	215	23	66	2	161	18	750	9
PVP01_0208600	conserved Plasmodium protein%2C unknown function	2	646	3	10	46	8	210	220	44	2	3634	436	62	43	57	65	37	161	1	0	0	0	600	85	63	2	114	7	10	18	5	0	159	20	61	5	72	11	537	44	6	2	22	2	112	0	13	1	197	16	57	2	2	7	341	7
PVP01_0208700	V-type proton ATPase subunit C%2C putative	1	1151	12	63	72	28	191	75	473	34	2016	193	1120	978	776	159	949	362	50	26	8	0	2075	300	32	44	289	53	29	6	20	2	688	104	1027	8	146	6	416	25	2	0	32	6	106	0	855	12	73	6	28	0	98	7	147	3
PVP01_0208800	conserved Plasmodium protein%2C unknown function	1	2078	0	11	10	10	276	95	195	15	1512	173	675	267	510	405	504	260	21	10	2	0	1608	243	13	25	196	10	25	4	4	0	165	71	164	11	59	9	269	8	5	0	13	2	48	2	242	12	51	2	10	0	34	9	224	2
PVP01_0209000	conserved Plasmodium protein%2C unknown function	2	2518	17	20	59	5	895	449	246	25	5154	644	1193	141	1122	752	975	528	45	33	4	2	2354	337	81	55	329	55	73	17	8	0	519	173	526	35	368	2	750	48	26	4	74	10	144	2	532	33	336	21	110	4	69	10	612	10
PVP01_0209200	conserved Plasmodium protein%2C unknown function	3	3804	28	195	114	9	657	173	498	78	2917	514	1852	739	2601	413	2312	528	125	24	4	10	1793	269	29	119	989	64	106	22	6	4	1618	346	2416	28	193	16	637	85	4	0	49	12	240	2	2373	38	149	17	63	0	238	8	416	8
PVP01_0209300	conserved Plasmodium protein%2C unknown function	1	1094	4	14	9	0	118	29	228	14	479	50	818	110	784	107	675	230	39	12	0	0	1017	97	4	13	190	26	19	2	2	0	401	78	443	16	47	2	55	5	1	0	2	0	32	0	547	17	14	2	29	0	33	2	48	2
PVP01_0209400	conserved Plasmodium protein%2C unknown function	2	586	0	1	2	0	18	4	27	2	94	15	151	19	175	23	60	12	8	4	0	0	91	6	0	2	61	8	3	0	1	0	23	4	50	3	6	0	16	0	0	0	1	0	1	0	98	2	4	0	2	0	4	0	4	0
PVP01_0209500	cyclase-associated protein%2C putative	2	487	0	2	5	0	44	13	24	0	274	28	63	14	49	96	62	51	0	5	0	0	365	49	5	0	71	3	2	0	0	0	58	13	40	2	46	0	41	0	8	0	3	0	7	0	9	0	8	0	2	0	5	0	47	4
PVP01_0209600	RAP protein%2C putative	1	1742	12	116	12	2	347	76	701	96	1876	251	2802	61	3574	191	2596	613	101	7	2	2	1267	168	13	172	920	30	79	4	4	2	2364	286	3491	41	199	5	159	49	6	0	15	2	126	0	2946	65	49	6	74	0	165	0	125	4
PVP01_0209800	RNase MRP	1	295	268	408	1616	728	2537	1617	1269	40	15741	3192	2170	2232	5391	1647	2050	1108	789	143	135	50	5972	2020	663	266	3593	400	312	165	387	9	6694	1017	4733	131	2470	259	5538	521	159	10	796	146	1454	26	2736	170	1209	171	613	9	643	78	3047	302
PVP01_0210200	conserved protein%2C unknown function	1	848	5	34	14	2	158	17	279	23	398	53	1130	597	924	109	981	211	45	7	7	2	1015	95	0	62	232	32	21	3	8	0	557	101	971	15	33	9	121	26	0	0	0	4	82	0	1061	11	4	0	17	0	63	4	45	2
PVP01_0210500	StAR-related lipid transfer protein%2C putative	1	1508	0	2	0	2	49	37	26	0	667	86	71	35	45	18	57	38	5	0	0	0	75	16	6	0	498	2	9	4	0	0	266	8	57	2	365	2	274	2	35	0	5	0	14	3	46	0	24	0	6	0	0	3	81	0
PVP01_0210900	actin-related protein	9	1130	0	10	28	3	138	205	84	7	3746	343	226	44	162	24	214	107	17	2	2	1	225	40	61	2	108	16	12	15	2	2	236	30	225	3	121	10	575	43	6	0	43	3	100	0	162	0	126	1	18	1	31	0	504	27
PVP01_0211300	zinc-carboxypeptidase%2C putative	1	4460	43	176	429	233	687	203	1198	39	3293	340	3092	3944	2028	657	2268	646	200	25	48	14	2075	422	142	97	1775	97	74	14	64	2	1973	386	1710	24	663	42	1880	100	16	4	166	20	225	2	2022	44	167	4	48	0	188	15	812	18
PVP01_0211400	conserved Plasmodium protein%2C unknown function	1	2141	23	103	32	8	418	138	377	38	2069	213	1514	650	1907	348	1348	420	65	16	2	12	1416	170	19	63	517	50	30	14	5	0	822	138	1730	11	99	25	393	38	2	0	52	4	74	2	1545	37	62	12	33	2	126	6	179	10
PVP01_0211500	nucleoside transporter 4	2	1333	2	16	2	0	73	4	104	13	70	28	344	17	379	76	528	49	13	2	0	0	200	45	0	17	50	3	5	0	0	2	102	25	234	6	7	0	10	4	0	0	0	0	31	0	319	6	0	0	2	0	17	0	0	0
PVP01_0211600	vacuolar protein sorting-associated protein 51%2C putative	1	4271	4	44	20	10	859	225	742	66	2565	423	3905	213	2951	784	2695	894	115	28	0	8	3008	467	22	161	769	48	101	4	0	0	1220	346	2449	70	112	2	317	34	6	0	21	7	147	2	3076	87	130	8	91	0	226	8	315	9
PVP01_0211700	vacuolar protein sorting-associated protein VTA1%2C putative	7	791	0	10	12	4	199	120	85	1	1741	185	170	36	133	134	154	112	9	6	0	0	583	78	20	2	61	13	24	15	0	0	76	36	55	3	51	0	228	25	6	0	20	6	49	0	40	17	96	8	16	0	10	6	366	12
PVP01_0211800	aspartate--tRNA ligase%2C putative	1	1895	69	414	89	12	1010	188	1301	182	3727	474	4767	2944	5353	1169	5162	1331	216	75	19	19	4084	659	36	385	1387	167	125	13	80	14	3684	571	7756	83	170	31	775	123	0	6	26	45	252	0	5493	50	72	4	111	0	420	44	107	20
PVP01_0211900	conserved Plasmodium protein%2C unknown function	1	1562	4	33	16	2	153	59	255	24	986	192	1136	352	945	72	795	275	43	1	2	0	1059	73	18	49	254	23	32	10	2	0	454	101	1128	13	56	4	132	20	0	0	2	2	78	0	869	8	50	10	36	0	62	0	127	13
PVP01_0212000	DNA mismatch repair protein PMS1%2C putative	2	3871	6	15	47	8	435	187	408	22	2489	199	964	284	959	361	885	302	33	4	3	2	1515	206	70	35	356	33	57	5	16	0	500	113	502	23	242	0	285	26	21	0	88	12	159	0	614	44	178	10	60	0	52	8	548	10
PVP01_0212300	conserved Plasmodium protein%2C unknown function	2	2266	5	23	78	11	888	404	376	22	5074	569	938	194	1054	506	1042	402	47	21	2	0	2370	293	127	44	461	45	46	24	8	0	805	224	576	18	566	16	924	61	20	0	125	11	318	0	458	37	344	28	94	0	71	5	1416	46
PVP01_0212600	mitochondrial import inner membrane translocase subunit TIM50%2C putative	1	1586	27	73	218	34	427	143	544	55	2772	310	1580	1725	2044	344	1471	396	121	26	8	6	1260	250	42	55	614	59	68	14	67	9	1477	275	2065	22	127	25	848	65	4	0	33	10	165	0	1808	37	105	11	38	2	135	4	240	13
PVP01_0213100	proteasome subunit alpha type-5%2C putative	3	768	16	123	29	4	558	86	600	96	1949	246	2192	197	3214	634	2388	509	109	42	2	8	2755	423	28	158	755	90	67	5	5	3	1658	237	2820	33	140	5	197	49	7	0	14	0	144	4	2813	59	31	2	48	0	226	16	215	3
PVP01_0213300	conserved Plasmodium protein%2C unknown function	3	2976	5	60	6	0	217	23	453	53	665	138	1605	83	1730	141	1845	385	80	1	0	12	926	135	2	75	548	47	58	4	0	0	942	157	1948	25	80	4	102	13	0	0	6	0	72	0	1828	25	161	2	32	4	96	0	50	2
PVP01_0213500	cation transporting ATPase%2C putative	1	5072	11	180	8	8	996	163	720	90	2708	419	2859	396	2604	961	2473	485	82	36	0	15	3486	531	25	156	975	75	125	4	2	0	1262	315	2962	40	220	10	316	46	10	0	18	0	141	5	2959	84	122	6	61	0	262	8	316	7
PVP01_0213600	conserved Plasmodium protein%2C unknown function	1	5849	8	39	12	7	595	172	302	22	2142	344	1894	347	1030	436	1455	400	51	12	0	6	1365	209	27	93	905	40	75	4	4	0	858	268	1191	24	164	17	338	26	3	0	22	0	110	2	1341	42	110	4	38	0	84	1	181	7
PVP01_0213900	actin-like protein%2C putative	2	1696	2	9	45	9	182	142	38	0	1960	292	54	60	53	59	50	72	7	0	2	0	581	134	34	4	135	4	17	8	8	0	221	14	110	1	194	13	490	15	7	0	43	7	96	0	9	0	161	11	16	0	2	4	411	16
PVP01_0214100	conserved Plasmodium protein%2C unknown function	2	487	4	6	7	2	70	29	117	11	664	46	440	16	611	62	456	114	25	5	0	2	507	47	12	29	162	19	2	4	0	0	402	41	520	6	32	4	131	4	0	0	4	0	46	0	361	10	30	7	9	0	40	2	51	2
PVP01_0214300	RING zinc finger protein%2C putative	5	5386	4	97	59	31	910	616	500	52	7025	1083	2325	382	1598	570	1804	642	70	26	0	11	2603	411	106	92	789	70	73	18	17	1	1044	265	1705	41	483	21	979	73	16	0	140	14	381	4	1601	47	553	44	129	0	153	14	1060	31
PVP01_0214500	conserved Plasmodium protein%2C unknown function	2	1267	0	11	2	0	144	31	256	21	338	60	756	46	889	126	783	177	34	3	0	4	923	80	2	42	190	13	13	2	0	0	326	77	434	11	44	0	37	2	2	0	4	0	30	0	416	22	11	2	11	0	62	1	41	3
PVP01_0214700	signal recognition particle subunit SRP9%2C putative	5	307	4	29	32	5	110	38	235	15	833	75	645	774	775	101	620	175	19	4	6	2	594	53	16	17	150	24	11	1	12	0	620	61	766	6	49	6	216	29	1	0	6	2	63	1	541	13	17	2	7	0	59	0	56	7
PVP01_0214800	conserved Plasmodium protein%2C unknown function	1	7751	0	12	14	2	269	140	123	6	1664	159	465	601	150	196	370	149	6	2	2	0	634	178	34	9	569	7	17	3	1	0	215	51	140	4	199	0	224	16	16	2	63	2	64	0	143	16	149	8	28	0	0	6	383	12
PVP01_0214900	1-cys peroxiredoxin	2	712	1	16	5	0	58	18	147	16	272	36	567	39	621	20	625	96	36	0	0	0	502	37	4	22	202	3	16	0	2	0	396	35	722	2	37	0	24	10	0	0	3	2	26	0	684	10	0	2	11	0	29	0	16	0
PVP01_0215100	ribosome biogenesis protein BRX1 homolog%2C putative	1	1373	6	32	154	48	86	36	342	15	797	72	450	718	627	99	318	142	78	19	17	2	617	57	39	16	481	12	19	0	28	2	466	57	406	9	150	15	414	26	0	0	47	0	80	0	481	1	34	0	10	4	59	0	275	0
PVP01_0215200	mRNA (N6-adenosine)-methyltransferase%2C putative	1	2465	20	71	178	45	377	193	422	33	2455	223	1373	1237	1063	384	1024	373	82	29	22	4	1593	222	72	54	527	50	37	12	34	4	686	184	1159	38	162	25	803	48	4	0	38	3	123	2	1088	27	222	6	38	0	87	7	457	4
PVP01_0215300	conserved Plasmodium protein%2C unknown function	5	487	3	42	10	1	161	63	246	17	1092	138	744	49	926	124	737	232	33	0	2	1	1241	136	17	32	165	22	17	2	4	0	545	59	692	5	87	2	196	13	5	0	6	0	75	0	599	7	50	0	50	0	49	0	196	1
PVP01_0215500	dynein light chain%2C putative	1	293	1	3	30	10	70	56	32	0	791	45	29	28	24	13	23	36	3	0	0	0	138	23	18	1	33	5	0	0	8	0	146	1	74	1	118	5	120	3	5	0	23	1	71	0	5	0	57	19	20	0	0	0	235	6
PVP01_0215600	dynein heavy chain%2C putative	2	15070	8	64	158	93	1959	1654	327	2	17847	2694	658	896	249	204	430	660	37	20	7	4	1463	216	226	6	1222	65	158	56	26	8	1088	174	603	23	1387	53	4168	172	48	0	412	44	1022	8	65	8	1549	140	228	9	22	16	3256	85
PVP01_0215800	tRNA pseudouridine synthase D%2C putative	1	2705	0	8	3	2	27	2	155	16	81	26	696	112	513	7	471	121	24	0	0	0	295	10	0	33	262	4	19	0	0	0	269	14	507	7	19	0	14	2	0	0	2	0	19	0	639	5	0	0	12	0	17	0	8	0
PVP01_0216000	AP2 domain transcription factor AP2-L%2C putative	1	3950	19	198	217	61	973	310	949	146	3249	557	3596	2922	4806	563	3767	635	223	53	16	25	2122	520	62	124	2463	165	162	7	108	17	3175	595	5260	104	383	72	1313	128	16	10	45	39	332	0	5754	134	177	12	78	2	301	6	520	6
